entry_id,category,ro,en,meaning,rank,source,notes
d2000_1631,software/project terms,deschide argument,open argument,deschide argument / open argument,1631,template_open,
d2000_1632,software/project terms,actualizează argument,update argument,actualizează argument / update argument,1632,template_update,
d2000_1633,software/project terms,șterge argument,delete argument,șterge argument / delete argument,1633,template_delete,
d2000_1634,software/project terms,verifică argument,check argument,verifică argument / check argument,1634,template_check,
d2000_1635,software/project terms,generează argument,generate argument,generează argument / generate argument,1635,template_generate,
d2000_1636,software/project terms,deschide opțiune,open option,deschide opțiune / open option,1636,template_open,
d2000_1637,software/project terms,actualizează opțiune,update option,actualizează opțiune / update option,1637,template_update,
d2000_1638,software/project terms,șterge opțiune,delete option,șterge opțiune / delete option,1638,template_delete,
d2000_1639,software/project terms,verifică opțiune,check option,verifică opțiune / check option,1639,template_check,
d2000_1640,software/project terms,generează opțiune,generate option,generează opțiune / generate option,1640,template_generate,
d2000_1641,software/project terms,deschide configurație,open configuration,deschide configurație / open configuration,1641,template_open,
d2000_1642,software/project terms,actualizează configurație,update configuration,actualizează configurație / update configuration,1642,template_update,
d2000_1643,software/project terms,șterge configurație,delete configuration,șterge configurație / delete configuration,1643,template_delete,
d2000_1644,software/project terms,verifică configurație,check configuration,verifică configurație / check configuration,1644,template_check,
d2000_1645,software/project terms,generează configurație,generate configuration,generează configurație / generate configuration,1645,template_generate,
d2000_1646,software/project terms,deschide variabilă,open variable,deschide variabilă / open variable,1646,template_open,
d2000_1647,software/project terms,actualizează variabilă,update variable,actualizează variabilă / update variable,1647,template_update,
d2000_1648,software/project terms,șterge variabilă,delete variable,șterge variabilă / delete variable,1648,template_delete,
d2000_1649,software/project terms,verifică variabilă,check variable,verifică variabilă / check variable,1649,template_check,
d2000_1650,software/project terms,generează variabilă,generate variable,generează variabilă / generate variable,1650,template_generate,
d2000_1651,software/project terms,deschide valoare,open value,deschide valoare / open value,1651,template_open,
d2000_1652,software/project terms,actualizează valoare,update value,actualizează valoare / update value,1652,template_update,
d2000_1653,software/project terms,șterge valoare,delete value,șterge valoare / delete value,1653,template_delete,
d2000_1654,software/project terms,verifică valoare,check value,verifică valoare / check value,1654,template_check,
d2000_1655,software/project terms,generează valoare,generate value,generează valoare / generate value,1655,template_generate,
d2000_1656,software/project terms,deschide cheie,open key,deschide cheie / open key,1656,template_open,
d2000_1657,software/project terms,actualizează cheie,update key,actualizează cheie / update key,1657,template_update,
d2000_1658,software/project terms,șterge cheie,delete key,șterge cheie / delete key,1658,template_delete,
d2000_1659,software/project terms,verifică cheie,check key,verifică cheie / check key,1659,template_check,
d2000_1660,software/project terms,generează cheie,generate key,generează cheie / generate key,1660,template_generate,
d2000_1661,software/project terms,deschide obiect,open object,deschide obiect / open object,1661,template_open,
d2000_1662,software/project terms,actualizează obiect,update object,actualizează obiect / update object,1662,template_update,
d2000_1663,software/project terms,șterge obiect,delete object,șterge obiect / delete object,1663,template_delete,
d2000_1664,software/project terms,verifică obiect,check object,verifică obiect / check object,1664,template_check,
d2000_1665,software/project terms,generează obiect,generate object,generează obiect / generate object,1665,template_generate,
d2000_1666,software/project terms,deschide listă,open list,deschide listă / open list,1666,template_open,
d2000_1667,software/project terms,actualizează listă,update list,actualizează listă / update list,1667,template_update,
d2000_1668,software/project terms,șterge listă,delete list,șterge listă / delete list,1668,template_delete,
d2000_1669,software/project terms,verifică listă,check list,verifică listă / check list,1669,template_check,
d2000_1670,software/project terms,generează listă,generate list,generează listă / generate list,1670,template_generate,
d2000_1671,software/project terms,deschide dicționar,open dictionary,deschide dicționar / open dictionary,1671,template_open,
d2000_1672,software/project terms,actualizează dicționar,update dictionary,actualizează dicționar / update dictionary,1672,template_update,
d2000_1673,software/project terms,șterge dicționar,delete dictionary,șterge dicționar / delete dictionary,1673,template_delete,
d2000_1674,software/project terms,verifică dicționar,check dictionary,verifică dicționar / check dictionary,1674,template_check,
d2000_1675,software/project terms,generează dicționar,generate dictionary,generează dicționar / generate dictionary,1675,template_generate,
d2000_1676,software/project terms,deschide șir,open string,deschide șir / open string,1676,template_open,
d2000_1677,software/project terms,actualizează șir,update string,actualizează șir / update string,1677,template_update,
d2000_1678,software/project terms,șterge șir,delete string,șterge șir / delete string,1678,template_delete,
d2000_1679,software/project terms,verifică șir,check string,verifică șir / check string,1679,template_check,
d2000_1680,software/project terms,generează șir,generate string,generează șir / generate string,1680,template_generate,
d2000_1681,software/project terms,deschide număr întreg,open integer,deschide număr întreg / open integer,1681,template_open,
d2000_1682,software/project terms,actualizează număr întreg,update integer,actualizează număr întreg / update integer,1682,template_update,
d2000_1683,software/project terms,șterge număr întreg,delete integer,șterge număr întreg / delete integer,1683,template_delete,
d2000_1684,software/project terms,verifică număr întreg,check integer,verifică număr întreg / check integer,1684,template_check,
d2000_1685,software/project terms,generează număr întreg,generate integer,generează număr întreg / generate integer,1685,template_generate,
d2000_1686,software/project terms,deschide boolean,open boolean,deschide boolean / open boolean,1686,template_open,
d2000_1687,software/project terms,actualizează boolean,update boolean,actualizează boolean / update boolean,1687,template_update,
d2000_1688,software/project terms,șterge boolean,delete boolean,șterge boolean / delete boolean,1688,template_delete,
d2000_1689,software/project terms,verifică boolean,check boolean,verifică boolean / check boolean,1689,template_check,
d2000_1690,software/project terms,generează boolean,generate boolean,generează boolean / generate boolean,1690,template_generate,
d2000_1691,software/project terms,deschide eroare,open error,deschide eroare / open error,1691,template_open,
d2000_1692,software/project terms,actualizează eroare,update error,actualizează eroare / update error,1692,template_update,
d2000_1693,software/project terms,șterge eroare,delete error,șterge eroare / delete error,1693,template_delete,
d2000_1694,software/project terms,verifică eroare,check error,verifică eroare / check error,1694,template_check,
d2000_1695,software/project terms,generează eroare,generate error,generează eroare / generate error,1695,template_generate,
d2000_1696,software/project terms,deschide excepție,open exception,deschide excepție / open exception,1696,template_open,
d2000_1697,software/project terms,actualizează excepție,update exception,actualizează excepție / update exception,1697,template_update,
d2000_1698,software/project terms,șterge excepție,delete exception,șterge excepție / delete exception,1698,template_delete,
d2000_1699,software/project terms,verifică excepție,check exception,verifică excepție / check exception,1699,template_check,
d2000_1700,software/project terms,generează excepție,generate exception,generează excepție / generate exception,1700,template_generate,
d2000_1701,software/project terms,deschide jurnal,open log,deschide jurnal / open log,1701,template_open,
d2000_1702,software/project terms,actualizează jurnal,update log,actualizează jurnal / update log,1702,template_update,
d2000_1703,software/project terms,șterge jurnal,delete log,șterge jurnal / delete log,1703,template_delete,
d2000_1704,software/project terms,verifică jurnal,check log,verifică jurnal / check log,1704,template_check,
d2000_1705,software/project terms,generează jurnal,generate log,generează jurnal / generate log,1705,template_generate,
d2000_1706,software/project terms,deschide test,open test,deschide test / open test,1706,template_open,
d2000_1707,software/project terms,actualizează test,update test,actualizează test / update test,1707,template_update,
d2000_1708,software/project terms,șterge test,delete test,șterge test / delete test,1708,template_delete,
d2000_1709,software/project terms,verifică test,check test,verifică test / check test,1709,template_check,
d2000_1710,software/project terms,generează test,generate test,generează test / generate test,1710,template_generate,
d2000_1711,software/project terms,deschide validare,open validation,deschide validare / open validation,1711,template_open,
d2000_1712,software/project terms,actualizează validare,update validation,actualizează validare / update validation,1712,template_update,
d2000_1713,software/project terms,șterge validare,delete validation,șterge validare / delete validation,1713,template_delete,
d2000_1714,software/project terms,verifică validare,check validation,verifică validare / check validation,1714,template_check,
d2000_1715,software/project terms,generează validare,generate validation,generează validare / generate validation,1715,template_generate,
d2000_1716,software/project terms,deschide rezultat,open result,deschide rezultat / open result,1716,template_open,
d2000_1717,software/project terms,actualizează rezultat,update result,actualizează rezultat / update result,1717,template_update,
d2000_1718,software/project terms,șterge rezultat,delete result,șterge rezultat / delete result,1718,template_delete,
d2000_1719,software/project terms,verifică rezultat,check result,verifică rezultat / check result,1719,template_check,
d2000_1720,software/project terms,generează rezultat,generate result,generează rezultat / generate result,1720,template_generate,
d2000_1721,software/project terms,deschide raport,open report,deschide raport / open report,1721,template_open,
d2000_1722,software/project terms,actualizează raport,update report,actualizează raport / update report,1722,template_update,
d2000_1723,software/project terms,șterge raport,delete report,șterge raport / delete report,1723,template_delete,
d2000_1724,software/project terms,verifică raport,check report,verifică raport / check report,1724,template_check,
d2000_1725,software/project terms,generează raport,generate report,generează raport / generate report,1725,template_generate,
d2000_1726,software/project terms,deschide model,open model,deschide model / open model,1726,template_open,
d2000_1727,software/project terms,actualizează model,update model,actualizează model / update model,1727,template_update,
d2000_1728,software/project terms,șterge model,delete model,șterge model / delete model,1728,template_delete,
d2000_1729,software/project terms,verifică model,check model,verifică model / check model,1729,template_check,
d2000_1730,software/project terms,generează model,generate model,generează model / generate model,1730,template_generate,
d2000_1731,software/project terms,deschide agent,open agent,deschide agent / open agent,1731,template_open,
d2000_1732,software/project terms,actualizează agent,update agent,actualizează agent / update agent,1732,template_update,
d2000_1733,software/project terms,șterge agent,delete agent,șterge agent / delete agent,1733,template_delete,
d2000_1734,software/project terms,verifică agent,check agent,verifică agent / check agent,1734,template_check,
d2000_1735,software/project terms,generează agent,generate agent,generează agent / generate agent,1735,template_generate,
d2000_1736,software/project terms,deschide prompt,open prompt,deschide prompt / open prompt,1736,template_open,
d2000_1737,software/project terms,actualizează prompt,update prompt,actualizează prompt / update prompt,1737,template_update,
d2000_1738,software/project terms,șterge prompt,delete prompt,șterge prompt / delete prompt,1738,template_delete,
d2000_1739,software/project terms,verifică prompt,check prompt,verifică prompt / check prompt,1739,template_check,
d2000_1740,software/project terms,generează prompt,generate prompt,generează prompt / generate prompt,1740,template_generate,
d2000_1741,software/project terms,deschide răspuns,open response,deschide răspuns / open response,1741,template_open,
d2000_1742,software/project terms,actualizează răspuns,update response,actualizează răspuns / update response,1742,template_update,
d2000_1743,software/project terms,șterge răspuns,delete response,șterge răspuns / delete response,1743,template_delete,
d2000_1744,software/project terms,verifică răspuns,check response,verifică răspuns / check response,1744,template_check,
d2000_1745,software/project terms,generează răspuns,generate response,generează răspuns / generate response,1745,template_generate,
d2000_1746,software/project terms,deschide token,open token,deschide token / open token,1746,template_open,
d2000_1747,software/project terms,actualizează token,update token,actualizează token / update token,1747,template_update,
d2000_1748,software/project terms,șterge token,delete token,șterge token / delete token,1748,template_delete,
d2000_1749,software/project terms,verifică token,check token,verifică token / check token,1749,template_check,
d2000_1750,software/project terms,generează token,generate token,generează token / generate token,1750,template_generate,
d2000_1751,software/project terms,deschide protocol,open protocol,deschide protocol / open protocol,1751,template_open,
d2000_1752,software/project terms,actualizează protocol,update protocol,actualizează protocol / update protocol,1752,template_update,
d2000_1753,software/project terms,șterge protocol,delete protocol,șterge protocol / delete protocol,1753,template_delete,
d2000_1754,software/project terms,verifică protocol,check protocol,verifică protocol / check protocol,1754,template_check,
d2000_1755,software/project terms,generează protocol,generate protocol,generează protocol / generate protocol,1755,template_generate,
d2000_1756,software/project terms,deschide stare,open state,deschide stare / open state,1756,template_open,
d2000_1757,software/project terms,actualizează stare,update state,actualizează stare / update state,1757,template_update,
d2000_1758,software/project terms,șterge stare,delete state,șterge stare / delete state,1758,template_delete,
d2000_1759,software/project terms,verifică stare,check state,verifică stare / check state,1759,template_check,
d2000_1760,software/project terms,generează stare,generate state,generează stare / generate state,1760,template_generate,
d2000_1761,software/project terms,deschide rundă,open round,deschide rundă / open round,1761,template_open,
d2000_1762,software/project terms,actualizează rundă,update round,actualizează rundă / update round,1762,template_update,
d2000_1763,software/project terms,șterge rundă,delete round,șterge rundă / delete round,1763,template_delete,
d2000_1764,software/project terms,verifică rundă,check round,verifică rundă / check round,1764,template_check,
d2000_1765,software/project terms,generează rundă,generate round,generează rundă / generate round,1765,template_generate,
d2000_1766,software/project terms,deschide metrică,open metric,deschide metrică / open metric,1766,template_open,
d2000_1767,software/project terms,actualizează metrică,update metric,actualizează metrică / update metric,1767,template_update,
d2000_1768,software/project terms,șterge metrică,delete metric,șterge metrică / delete metric,1768,template_delete,
d2000_1769,software/project terms,verifică metrică,check metric,verifică metrică / check metric,1769,template_check,
d2000_1770,software/project terms,generează metrică,generate metric,generează metrică / generate metric,1770,template_generate,
d2000_1771,software/project terms,deschide scor,open score,deschide scor / open score,1771,template_open,
d2000_1772,software/project terms,actualizează scor,update score,actualizează scor / update score,1772,template_update,
d2000_1773,software/project terms,șterge scor,delete score,șterge scor / delete score,1773,template_delete,
d2000_1774,software/project terms,verifică scor,check score,verifică scor / check score,1774,template_check,
d2000_1775,software/project terms,generează scor,generate score,generează scor / generate score,1775,template_generate,
d2000_1776,software/project terms,deschide recompensă,open reward,deschide recompensă / open reward,1776,template_open,
d2000_1777,software/project terms,actualizează recompensă,update reward,actualizează recompensă / update reward,1777,template_update,
d2000_1778,software/project terms,șterge recompensă,delete reward,șterge recompensă / delete reward,1778,template_delete,
d2000_1779,software/project terms,verifică recompensă,check reward,verifică recompensă / check reward,1779,template_check,
d2000_1780,software/project terms,generează recompensă,generate reward,generează recompensă / generate reward,1780,template_generate,
d2000_1781,software/project terms,deschide compresie,open compression,deschide compresie / open compression,1781,template_open,
d2000_1782,software/project terms,actualizează compresie,update compression,actualizează compresie / update compression,1782,template_update,
d2000_1783,software/project terms,șterge compresie,delete compression,șterge compresie / delete compression,1783,template_delete,
d2000_1784,software/project terms,verifică compresie,check compression,verifică compresie / check compression,1784,template_check,
d2000_1785,software/project terms,generează compresie,generate compression,generează compresie / generate compression,1785,template_generate,
d2000_1786,software/project terms,deschide decodare,open decoding,deschide decodare / open decoding,1786,template_open,
d2000_1787,software/project terms,actualizează decodare,update decoding,actualizează decodare / update decoding,1787,template_update,
d2000_1788,software/project terms,șterge decodare,delete decoding,șterge decodare / delete decoding,1788,template_delete,
d2000_1789,software/project terms,verifică decodare,check decoding,verifică decodare / check decoding,1789,template_check,
d2000_1790,software/project terms,generează decodare,generate decoding,generează decodare / generate decoding,1790,template_generate,
d2000_1791,software/project terms,deschide codificare,open encoding,deschide codificare / open encoding,1791,template_open,
d2000_1792,software/project terms,actualizează codificare,update encoding,actualizează codificare / update encoding,1792,template_update,
d2000_1793,software/project terms,șterge codificare,delete encoding,șterge codificare / delete encoding,1793,template_delete,
d2000_1794,software/project terms,verifică codificare,check encoding,verifică codificare / check encoding,1794,template_check,
d2000_1795,software/project terms,generează codificare,generate encoding,generează codificare / generate encoding,1795,template_generate,
d2000_1796,software/project terms,deschide lexicon,open lexicon,deschide lexicon / open lexicon,1796,template_open,
d2000_1797,software/project terms,actualizează lexicon,update lexicon,actualizează lexicon / update lexicon,1797,template_update,
d2000_1798,software/project terms,șterge lexicon,delete lexicon,șterge lexicon / delete lexicon,1798,template_delete,
d2000_1799,software/project terms,verifică lexicon,check lexicon,verifică lexicon / check lexicon,1799,template_check,
d2000_1800,software/project terms,generează lexicon,generate lexicon,generează lexicon / generate lexicon,1800,template_generate,
d2000_1801,software/project terms,deschide gramatică,open grammar,deschide gramatică / open grammar,1801,template_open,
d2000_1802,software/project terms,actualizează gramatică,update grammar,actualizează gramatică / update grammar,1802,template_update,
d2000_1803,software/project terms,șterge gramatică,delete grammar,șterge gramatică / delete grammar,1803,template_delete,
d2000_1804,software/project terms,verifică gramatică,check grammar,verifică gramatică / check grammar,1804,template_check,
d2000_1805,software/project terms,generează gramatică,generate grammar,generează gramatică / generate grammar,1805,template_generate,
d2000_1806,software/project terms,deschide simbol,open symbol,deschide simbol / open symbol,1806,template_open,
d2000_1807,software/project terms,actualizează simbol,update symbol,actualizează simbol / update symbol,1807,template_update,
d2000_1808,software/project terms,șterge simbol,delete symbol,șterge simbol / delete symbol,1808,template_delete,
d2000_1809,software/project terms,verifică simbol,check symbol,verifică simbol / check symbol,1809,template_check,
d2000_1810,software/project terms,generează simbol,generate symbol,generează simbol / generate symbol,1810,template_generate,
d2000_1811,software/project terms,deschide hartă de tokenuri,open token map,deschide hartă de tokenuri / open token map,1811,template_open,
d2000_1812,software/project terms,actualizează hartă de tokenuri,update token map,actualizează hartă de tokenuri / update token map,1812,template_update,
d2000_1813,software/project terms,șterge hartă de tokenuri,delete token map,șterge hartă de tokenuri / delete token map,1813,template_delete,
d2000_1814,software/project terms,verifică hartă de tokenuri,check token map,verifică hartă de tokenuri / check token map,1814,template_check,
d2000_1815,software/project terms,generează hartă de tokenuri,generate token map,generează hartă de tokenuri / generate token map,1815,template_generate,
d2000_1816,software/project terms,deschide dicționar compact,open compact dictionary,deschide dicționar compact / open compact dictionary,1816,template_open,
d2000_1817,software/project terms,actualizează dicționar compact,update compact dictionary,actualizează dicționar compact / update compact dictionary,1817,template_update,
d2000_1818,software/project terms,șterge dicționar compact,delete compact dictionary,șterge dicționar compact / delete compact dictionary,1818,template_delete,
d2000_1819,software/project terms,verifică dicționar compact,check compact dictionary,verifică dicționar compact / check compact dictionary,1819,template_check,
d2000_1820,software/project terms,generează dicționar compact,generate compact dictionary,generează dicționar compact / generate compact dictionary,1820,template_generate,
d2000_1821,software/project terms,deschide intrare,open entry,deschide intrare / open entry,1821,template_open,
d2000_1822,software/project terms,actualizează intrare,update entry,actualizează intrare / update entry,1822,template_update,
d2000_1823,software/project terms,șterge intrare,delete entry,șterge intrare / delete entry,1823,template_delete,
d2000_1824,software/project terms,verifică intrare,check entry,verifică intrare / check entry,1824,template_check,
d2000_1825,software/project terms,generează intrare,generate entry,generează intrare / generate entry,1825,template_generate,
d2000_1826,software/project terms,deschide ieșire,open output,deschide ieșire / open output,1826,template_open,
d2000_1827,software/project terms,actualizează ieșire,update output,actualizează ieșire / update output,1827,template_update,
d2000_1828,software/project terms,șterge ieșire,delete output,șterge ieșire / delete output,1828,template_delete,
d2000_1829,software/project terms,verifică ieșire,check output,verifică ieșire / check output,1829,template_check,
d2000_1830,software/project terms,generează ieșire,generate output,generează ieșire / generate output,1830,template_generate,
d2000_1831,software/project terms,deschide intrare utilizator,open user input,deschide intrare utilizator / open user input,1831,template_open,
d2000_1832,software/project terms,actualizează intrare utilizator,update user input,actualizează intrare utilizator / update user input,1832,template_update,
d2000_1833,software/project terms,șterge intrare utilizator,delete user input,șterge intrare utilizator / delete user input,1833,template_delete,
d2000_1834,software/project terms,verifică intrare utilizator,check user input,verifică intrare utilizator / check user input,1834,template_check,
d2000_1835,software/project terms,generează intrare utilizator,generate user input,generează intrare utilizator / generate user input,1835,template_generate,
d2000_1836,software/project terms,deschide interfață,open interface,deschide interfață / open interface,1836,template_open,
d2000_1837,software/project terms,actualizează interfață,update interface,actualizează interfață / update interface,1837,template_update,
d2000_1838,software/project terms,șterge interfață,delete interface,șterge interfață / delete interface,1838,template_delete,
d2000_1839,software/project terms,verifică interfață,check interface,verifică interfață / check interface,1839,template_check,
d2000_1840,software/project terms,generează interfață,generate interface,generează interfață / generate interface,1840,template_generate,
d2000_1841,software/project terms,deschide terminal,open terminal,deschide terminal / open terminal,1841,template_open,
d2000_1842,software/project terms,actualizează terminal,update terminal,actualizează terminal / update terminal,1842,template_update,
d2000_1843,software/project terms,șterge terminal,delete terminal,șterge terminal / delete terminal,1843,template_delete,
d2000_1844,software/project terms,verifică terminal,check terminal,verifică terminal / check terminal,1844,template_check,
d2000_1845,software/project terms,generează terminal,generate terminal,generează terminal / generate terminal,1845,template_generate,
d2000_1846,software/project terms,deschide proces,open process,deschide proces / open process,1846,template_open,
d2000_1847,software/project terms,actualizează proces,update process,actualizează proces / update process,1847,template_update,
d2000_1848,software/project terms,șterge proces,delete process,șterge proces / delete process,1848,template_delete,
d2000_1849,software/project terms,verifică proces,check process,verifică proces / check process,1849,template_check,
d2000_1850,software/project terms,generează proces,generate process,generează proces / generate process,1850,template_generate,
d2000_1851,software/project terms,deschide thread,open thread,deschide thread / open thread,1851,template_open,
d2000_1852,software/project terms,actualizează thread,update thread,actualizează thread / update thread,1852,template_update,
d2000_1853,software/project terms,șterge thread,delete thread,șterge thread / delete thread,1853,template_delete,
d2000_1854,software/project terms,verifică thread,check thread,verifică thread / check thread,1854,template_check,
d2000_1855,software/project terms,generează thread,generate thread,generează thread / generate thread,1855,template_generate,
d2000_1856,software/project terms,deschide server,open server,deschide server / open server,1856,template_open,
d2000_1857,software/project terms,actualizează server,update server,actualizează server / update server,1857,template_update,
d2000_1858,software/project terms,șterge server,delete server,șterge server / delete server,1858,template_delete,
d2000_1859,software/project terms,verifică server,check server,verifică server / check server,1859,template_check,
d2000_1860,software/project terms,generează server,generate server,generează server / generate server,1860,template_generate,
d2000_1861,software/project terms,deschide client,open client,deschide client / open client,1861,template_open,
d2000_1862,software/project terms,actualizează client,update client,actualizează client / update client,1862,template_update,
d2000_1863,software/project terms,șterge client,delete client,șterge client / delete client,1863,template_delete,
d2000_1864,software/project terms,verifică client,check client,verifică client / check client,1864,template_check,
d2000_1865,software/project terms,generează client,generate client,generează client / generate client,1865,template_generate,
d2000_1866,software/project terms,deschide api,open api,deschide api / open api,1866,template_open,
d2000_1867,software/project terms,actualizează api,update api,actualizează api / update api,1867,template_update,
d2000_1868,software/project terms,șterge api,delete api,șterge api / delete api,1868,template_delete,
d2000_1869,software/project terms,verifică api,check api,verifică api / check api,1869,template_check,
d2000_1870,software/project terms,generează api,generate api,generează api / generate api,1870,template_generate,
d2000_1871,software/project terms,deschide cerere,open request,deschide cerere / open request,1871,template_open,
d2000_1872,software/project terms,actualizează cerere,update request,actualizează cerere / update request,1872,template_update,
d2000_1873,software/project terms,șterge cerere,delete request,șterge cerere / delete request,1873,template_delete,
d2000_1874,software/project terms,verifică cerere,check request,verifică cerere / check request,1874,template_check,
d2000_1875,software/project terms,generează cerere,generate request,generează cerere / generate request,1875,template_generate,
d2000_1876,software/project terms,deschide răspuns api,open api response,deschide răspuns api / open api response,1876,template_open,
d2000_1877,software/project terms,actualizează răspuns api,update api response,actualizează răspuns api / update api response,1877,template_update,
d2000_1878,software/project terms,șterge răspuns api,delete api response,șterge răspuns api / delete api response,1878,template_delete,
d2000_1879,software/project terms,verifică răspuns api,check api response,verifică răspuns api / check api response,1879,template_check,
d2000_1880,software/project terms,generează răspuns api,generate api response,generează răspuns api / generate api response,1880,template_generate,
d2000_1881,software/project terms,deschide json,open json,deschide json / open json,1881,template_open,
d2000_1882,software/project terms,actualizează json,update json,actualizează json / update json,1882,template_update,
d2000_1883,software/project terms,șterge json,delete json,șterge json / delete json,1883,template_delete,
d2000_1884,software/project terms,verifică json,check json,verifică json / check json,1884,template_check,
d2000_1885,software/project terms,generează json,generate json,generează json / generate json,1885,template_generate,
d2000_1886,software/project terms,deschide csv,open csv,deschide csv / open csv,1886,template_open,
d2000_1887,software/project terms,actualizează csv,update csv,actualizează csv / update csv,1887,template_update,
d2000_1888,software/project terms,șterge csv,delete csv,șterge csv / delete csv,1888,template_delete,
d2000_1889,software/project terms,verifică csv,check csv,verifică csv / check csv,1889,template_check,
d2000_1890,software/project terms,generează csv,generate csv,generează csv / generate csv,1890,template_generate,
d2000_1891,software/project terms,deschide markdown,open markdown,deschide markdown / open markdown,1891,template_open,
d2000_1892,software/project terms,actualizează markdown,update markdown,actualizează markdown / update markdown,1892,template_update,
d2000_1893,software/project terms,șterge markdown,delete markdown,șterge markdown / delete markdown,1893,template_delete,
d2000_1894,software/project terms,verifică markdown,check markdown,verifică markdown / check markdown,1894,template_check,
d2000_1895,software/project terms,generează markdown,generate markdown,generează markdown / generate markdown,1895,template_generate,
d2000_1896,software/project terms,deschide repozitoriu,open repository,deschide repozitoriu / open repository,1896,template_open,
d2000_1897,software/project terms,actualizează repozitoriu,update repository,actualizează repozitoriu / update repository,1897,template_update,
d2000_1898,software/project terms,șterge repozitoriu,delete repository,șterge repozitoriu / delete repository,1898,template_delete,
d2000_1899,software/project terms,verifică repozitoriu,check repository,verifică repozitoriu / check repository,1899,template_check,
d2000_1900,software/project terms,generează repozitoriu,generate repository,generează repozitoriu / generate repository,1900,template_generate,
d2000_1901,software/project terms,deschide ramură,open branch,deschide ramură / open branch,1901,template_open,
d2000_1902,software/project terms,actualizează ramură,update branch,actualizează ramură / update branch,1902,template_update,
d2000_1903,software/project terms,șterge ramură,delete branch,șterge ramură / delete branch,1903,template_delete,
d2000_1904,software/project terms,verifică ramură,check branch,verifică ramură / check branch,1904,template_check,
d2000_1905,software/project terms,generează ramură,generate branch,generează ramură / generate branch,1905,template_generate,
d2000_1906,software/project terms,deschide commit,open commit,deschide commit / open commit,1906,template_open,
d2000_1907,software/project terms,actualizează commit,update commit,actualizează commit / update commit,1907,template_update,
d2000_1908,software/project terms,șterge commit,delete commit,șterge commit / delete commit,1908,template_delete,
d2000_1909,software/project terms,verifică commit,check commit,verifică commit / check commit,1909,template_check,
d2000_1910,software/project terms,generează commit,generate commit,generează commit / generate commit,1910,template_generate,
d2000_1911,software/project terms,deschide diferență,open diff,deschide diferență / open diff,1911,template_open,
d2000_1912,software/project terms,actualizează diferență,update diff,actualizează diferență / update diff,1912,template_update,
d2000_1913,software/project terms,șterge diferență,delete diff,șterge diferență / delete diff,1913,template_delete,
d2000_1914,software/project terms,verifică diferență,check diff,verifică diferență / check diff,1914,template_check,
d2000_1915,software/project terms,generează diferență,generate diff,generează diferență / generate diff,1915,template_generate,
d2000_1916,software/project terms,deschide patch,open patch,deschide patch / open patch,1916,template_open,
d2000_1917,software/project terms,actualizează patch,update patch,actualizează patch / update patch,1917,template_update,
d2000_1918,software/project terms,șterge patch,delete patch,șterge patch / delete patch,1918,template_delete,
d2000_1919,software/project terms,verifică patch,check patch,verifică patch / check patch,1919,template_check,
d2000_1920,software/project terms,generează patch,generate patch,generează patch / generate patch,1920,template_generate,
d2000_1921,software/project terms,deschide cerere pull,open pull request,deschide cerere pull / open pull request,1921,template_open,
d2000_1922,software/project terms,actualizează cerere pull,update pull request,actualizează cerere pull / update pull request,1922,template_update,
d2000_1923,software/project terms,șterge cerere pull,delete pull request,șterge cerere pull / delete pull request,1923,template_delete,
d2000_1924,software/project terms,verifică cerere pull,check pull request,verifică cerere pull / check pull request,1924,template_check,
d2000_1925,software/project terms,generează cerere pull,generate pull request,generează cerere pull / generate pull request,1925,template_generate,
d2000_1926,software/project terms,deschide revizuire,open review,deschide revizuire / open review,1926,template_open,
d2000_1927,software/project terms,actualizează revizuire,update review,actualizează revizuire / update review,1927,template_update,
d2000_1928,software/project terms,șterge revizuire,delete review,șterge revizuire / delete review,1928,template_delete,
d2000_1929,software/project terms,verifică revizuire,check review,verifică revizuire / check review,1929,template_check,
d2000_1930,software/project terms,generează revizuire,generate review,generează revizuire / generate review,1930,template_generate,
d2000_1931,software/project terms,deschide documentație,open documentation,deschide documentație / open documentation,1931,template_open,
d2000_1932,software/project terms,actualizează documentație,update documentation,actualizează documentație / update documentation,1932,template_update,
d2000_1933,software/project terms,șterge documentație,delete documentation,șterge documentație / delete documentation,1933,template_delete,
d2000_1934,software/project terms,verifică documentație,check documentation,verifică documentație / check documentation,1934,template_check,
d2000_1935,software/project terms,generează documentație,generate documentation,generează documentație / generate documentation,1935,template_generate,
d2000_1936,software/project terms,deschide dependință,open dependency,deschide dependință / open dependency,1936,template_open,
d2000_1937,software/project terms,actualizează dependință,update dependency,actualizează dependință / update dependency,1937,template_update,
d2000_1938,software/project terms,șterge dependință,delete dependency,șterge dependință / delete dependency,1938,template_delete,
d2000_1939,software/project terms,verifică dependință,check dependency,verifică dependință / check dependency,1939,template_check,
d2000_1940,software/project terms,generează dependință,generate dependency,generează dependință / generate dependency,1940,template_generate,
d2000_1941,software/project terms,deschide mediu,open environment,deschide mediu / open environment,1941,template_open,
d2000_1942,software/project terms,actualizează mediu,update environment,actualizează mediu / update environment,1942,template_update,
d2000_1943,software/project terms,șterge mediu,delete environment,șterge mediu / delete environment,1943,template_delete,
d2000_1944,software/project terms,verifică mediu,check environment,verifică mediu / check environment,1944,template_check,
d2000_1945,software/project terms,generează mediu,generate environment,generează mediu / generate environment,1945,template_generate,
