entry_id,category,ro,en,meaning,rank,source,notes
d2000_5878,programming,documentează interfață api,document api interface,documentează interfață api / document api interface,5878,template_8000_program_document,
d2000_5879,programming,depanează interfață api,debug api interface,depanează interfață api / debug api interface,5879,template_8000_program_debug,
d2000_5880,programming,validează interfață api,validate api interface,validează interfață api / validate api interface,5880,template_8000_program_validate,
d2000_5881,programming,creează endpoint api,create api endpoint,creează endpoint api / create api endpoint,5881,template_8000_program_create,
d2000_5882,programming,testează endpoint api,test api endpoint,testează endpoint api / test api endpoint,5882,template_8000_program_test,
d2000_5883,programming,optimizează endpoint api,optimize api endpoint,optimizează endpoint api / optimize api endpoint,5883,template_8000_program_optimize,
d2000_5884,programming,documentează endpoint api,document api endpoint,documentează endpoint api / document api endpoint,5884,template_8000_program_document,
d2000_5885,programming,depanează endpoint api,debug api endpoint,depanează endpoint api / debug api endpoint,5885,template_8000_program_debug,
d2000_5886,programming,validează endpoint api,validate api endpoint,validează endpoint api / validate api endpoint,5886,template_8000_program_validate,
d2000_5887,programming,creează parser,create parser,creează parser / create parser,5887,template_8000_program_create,
d2000_5888,programming,testează parser,test parser,testează parser / test parser,5888,template_8000_program_test,
d2000_5889,programming,optimizează parser,optimize parser,optimizează parser / optimize parser,5889,template_8000_program_optimize,
d2000_5890,programming,documentează parser,document parser,documentează parser / document parser,5890,template_8000_program_document,
d2000_5891,programming,depanează parser,debug parser,depanează parser / debug parser,5891,template_8000_program_debug,
d2000_5892,programming,validează parser,validate parser,validează parser / validate parser,5892,template_8000_program_validate,
d2000_5893,programming,creează thread pool,create thread pool,creează thread pool / create thread pool,5893,template_8000_program_create,
d2000_5894,programming,testează thread pool,test thread pool,testează thread pool / test thread pool,5894,template_8000_program_test,
d2000_5895,programming,optimizează thread pool,optimize thread pool,optimizează thread pool / optimize thread pool,5895,template_8000_program_optimize,
d2000_5896,programming,documentează thread pool,document thread pool,documentează thread pool / document thread pool,5896,template_8000_program_document,
d2000_5897,programming,depanează thread pool,debug thread pool,depanează thread pool / debug thread pool,5897,template_8000_program_debug,
d2000_5898,programming,validează thread pool,validate thread pool,validează thread pool / validate thread pool,5898,template_8000_program_validate,
d2000_5899,programming,creează blocare,create lock,creează blocare / create lock,5899,template_8000_program_create,
d2000_5900,programming,testează blocare,test lock,testează blocare / test lock,5900,template_8000_program_test,
d2000_5901,programming,optimizează blocare,optimize lock,optimizează blocare / optimize lock,5901,template_8000_program_optimize,
d2000_5902,programming,documentează blocare,document lock,documentează blocare / document lock,5902,template_8000_program_document,
d2000_5903,programming,depanează blocare,debug lock,depanează blocare / debug lock,5903,template_8000_program_debug,
d2000_5904,programming,validează blocare,validate lock,validează blocare / validate lock,5904,template_8000_program_validate,
d2000_5905,programming,creează semafor,create semaphore,creează semafor / create semaphore,5905,template_8000_program_create,
d2000_5906,programming,testează semafor,test semaphore,testează semafor / test semaphore,5906,template_8000_program_test,
d2000_5907,programming,optimizează semafor,optimize semaphore,optimizează semafor / optimize semaphore,5907,template_8000_program_optimize,
d2000_5908,programming,documentează semafor,document semaphore,documentează semafor / document semaphore,5908,template_8000_program_document,
d2000_5909,programming,depanează semafor,debug semaphore,depanează semafor / debug semaphore,5909,template_8000_program_debug,
d2000_5910,programming,validează semafor,validate semaphore,validează semafor / validate semaphore,5910,template_8000_program_validate,
d2000_5911,programming,creează migrare,create migration,creează migrare / create migration,5911,template_8000_program_create,
d2000_5912,programming,testează migrare,test migration,testează migrare / test migration,5912,template_8000_program_test,
d2000_5913,programming,optimizează migrare,optimize migration,optimizează migrare / optimize migration,5913,template_8000_program_optimize,
d2000_5914,programming,documentează migrare,document migration,documentează migrare / document migration,5914,template_8000_program_document,
d2000_5915,programming,depanează migrare,debug migration,depanează migrare / debug migration,5915,template_8000_program_debug,
d2000_5916,programming,validează migrare,validate migration,validează migrare / validate migration,5916,template_8000_program_validate,
d2000_5917,programming,creează indexare,create indexing,creează indexare / create indexing,5917,template_8000_program_create,
d2000_5918,programming,testează indexare,test indexing,testează indexare / test indexing,5918,template_8000_program_test,
d2000_5919,programming,optimizează indexare,optimize indexing,optimizează indexare / optimize indexing,5919,template_8000_program_optimize,
d2000_5920,programming,documentează indexare,document indexing,documentează indexare / document indexing,5920,template_8000_program_document,
d2000_5921,programming,depanează indexare,debug indexing,depanează indexare / debug indexing,5921,template_8000_program_debug,
d2000_5922,programming,validează indexare,validate indexing,validează indexare / validate indexing,5922,template_8000_program_validate,
d2000_5923,programming,creează interogare,create query,creează interogare / create query,5923,template_8000_program_create,
d2000_5924,programming,testează interogare,test query,testează interogare / test query,5924,template_8000_program_test,
d2000_5925,programming,optimizează interogare,optimize query,optimizează interogare / optimize query,5925,template_8000_program_optimize,
d2000_5926,programming,documentează interogare,document query,documentează interogare / document query,5926,template_8000_program_document,
d2000_5927,programming,depanează interogare,debug query,depanează interogare / debug query,5927,template_8000_program_debug,
d2000_5928,programming,validează interogare,validate query,validează interogare / validate query,5928,template_8000_program_validate,
d2000_5929,programming,creează schemă json,create json schema,creează schemă json / create json schema,5929,template_8000_program_create,
d2000_5930,programming,testează schemă json,test json schema,testează schemă json / test json schema,5930,template_8000_program_test,
d2000_5931,programming,optimizează schemă json,optimize json schema,optimizează schemă json / optimize json schema,5931,template_8000_program_optimize,
d2000_5932,programming,documentează schemă json,document json schema,documentează schemă json / document json schema,5932,template_8000_program_document,
d2000_5933,programming,depanează schemă json,debug json schema,depanează schemă json / debug json schema,5933,template_8000_program_debug,
d2000_5934,programming,validează schemă json,validate json schema,validează schemă json / validate json schema,5934,template_8000_program_validate,
d2000_5935,programming,creează acoperire de test,create test coverage,creează acoperire de test / create test coverage,5935,template_8000_program_create,
d2000_5936,programming,testează acoperire de test,test test coverage,testează acoperire de test / test test coverage,5936,template_8000_program_test,
d2000_5937,programming,optimizează acoperire de test,optimize test coverage,optimizează acoperire de test / optimize test coverage,5937,template_8000_program_optimize,
d2000_5938,programming,documentează acoperire de test,document test coverage,documentează acoperire de test / document test coverage,5938,template_8000_program_document,
d2000_5939,programming,depanează acoperire de test,debug test coverage,depanează acoperire de test / debug test coverage,5939,template_8000_program_debug,
d2000_5940,programming,validează acoperire de test,validate test coverage,validează acoperire de test / validate test coverage,5940,template_8000_program_validate,
d2000_5941,programming,creează stub,create stub,creează stub / create stub,5941,template_8000_program_create,
d2000_5942,programming,testează stub,test stub,testează stub / test stub,5942,template_8000_program_test,
d2000_5943,programming,optimizează stub,optimize stub,optimizează stub / optimize stub,5943,template_8000_program_optimize,
d2000_5944,programming,documentează stub,document stub,documentează stub / document stub,5944,template_8000_program_document,
d2000_5945,programming,depanează stub,debug stub,depanează stub / debug stub,5945,template_8000_program_debug,
d2000_5946,programming,validează stub,validate stub,validează stub / validate stub,5946,template_8000_program_validate,
d2000_5947,programming,creează lint,create lint,creează lint / create lint,5947,template_8000_program_create,
d2000_5948,programming,testează lint,test lint,testează lint / test lint,5948,template_8000_program_test,
d2000_5949,programming,optimizează lint,optimize lint,optimizează lint / optimize lint,5949,template_8000_program_optimize,
d2000_5950,programming,documentează lint,document lint,documentează lint / document lint,5950,template_8000_program_document,
d2000_5951,programming,depanează lint,debug lint,depanează lint / debug lint,5951,template_8000_program_debug,
d2000_5952,programming,validează lint,validate lint,validează lint / validate lint,5952,template_8000_program_validate,
d2000_5953,programming,creează formatter,create formatter,creează formatter / create formatter,5953,template_8000_program_create,
d2000_5954,programming,testează formatter,test formatter,testează formatter / test formatter,5954,template_8000_program_test,
d2000_5955,programming,optimizează formatter,optimize formatter,optimizează formatter / optimize formatter,5955,template_8000_program_optimize,
d2000_5956,programming,documentează formatter,document formatter,documentează formatter / document formatter,5956,template_8000_program_document,
d2000_5957,programming,depanează formatter,debug formatter,depanează formatter / debug formatter,5957,template_8000_program_debug,
d2000_5958,programming,validează formatter,validate formatter,validează formatter / validate formatter,5958,template_8000_program_validate,
d2000_5959,programming,creează refactorizare,create refactor,creează refactorizare / create refactor,5959,template_8000_program_create,
d2000_5960,programming,testează refactorizare,test refactor,testează refactorizare / test refactor,5960,template_8000_program_test,
d2000_5961,programming,optimizează refactorizare,optimize refactor,optimizează refactorizare / optimize refactor,5961,template_8000_program_optimize,
d2000_5962,programming,documentează refactorizare,document refactor,documentează refactorizare / document refactor,5962,template_8000_program_document,
d2000_5963,programming,depanează refactorizare,debug refactor,depanează refactorizare / debug refactor,5963,template_8000_program_debug,
d2000_5964,programming,validează refactorizare,validate refactor,validează refactorizare / validate refactor,5964,template_8000_program_validate,
d2000_5965,programming,creează regresie,create regression,creează regresie / create regression,5965,template_8000_program_create,
d2000_5966,programming,testează regresie,test regression,testează regresie / test regression,5966,template_8000_program_test,
d2000_5967,programming,optimizează regresie,optimize regression,optimizează regresie / optimize regression,5967,template_8000_program_optimize,
d2000_5968,programming,documentează regresie,document regression,documentează regresie / document regression,5968,template_8000_program_document,
d2000_5969,programming,depanează regresie,debug regression,depanează regresie / debug regression,5969,template_8000_program_debug,
d2000_5970,programming,validează regresie,validate regression,validează regresie / validate regression,5970,template_8000_program_validate,
d2000_5971,programming,creează ramură principală,create main branch,creează ramură principală / create main branch,5971,template_8000_program_create,
d2000_5972,programming,testează ramură principală,test main branch,testează ramură principală / test main branch,5972,template_8000_program_test,
d2000_5973,programming,optimizează ramură principală,optimize main branch,optimizează ramură principală / optimize main branch,5973,template_8000_program_optimize,
d2000_5974,programming,documentează ramură principală,document main branch,documentează ramură principală / document main branch,5974,template_8000_program_document,
d2000_5975,programming,depanează ramură principală,debug main branch,depanează ramură principală / debug main branch,5975,template_8000_program_debug,
d2000_5976,programming,validează ramură principală,validate main branch,validează ramură principală / validate main branch,5976,template_8000_program_validate,
d2000_5977,programming,creează etichetă git,create git tag,creează etichetă git / create git tag,5977,template_8000_program_create,
d2000_5978,programming,testează etichetă git,test git tag,testează etichetă git / test git tag,5978,template_8000_program_test,
d2000_5979,programming,optimizează etichetă git,optimize git tag,optimizează etichetă git / optimize git tag,5979,template_8000_program_optimize,
d2000_5980,programming,documentează etichetă git,document git tag,documentează etichetă git / document git tag,5980,template_8000_program_document,
d2000_5981,programming,depanează etichetă git,debug git tag,depanează etichetă git / debug git tag,5981,template_8000_program_debug,
d2000_5982,programming,validează etichetă git,validate git tag,validează etichetă git / validate git tag,5982,template_8000_program_validate,
d2000_5983,programming,creează conflict de merge,create merge conflict,creează conflict de merge / create merge conflict,5983,template_8000_program_create,
d2000_5984,programming,testează conflict de merge,test merge conflict,testează conflict de merge / test merge conflict,5984,template_8000_program_test,
d2000_5985,programming,optimizează conflict de merge,optimize merge conflict,optimizează conflict de merge / optimize merge conflict,5985,template_8000_program_optimize,
d2000_5986,programming,documentează conflict de merge,document merge conflict,documentează conflict de merge / document merge conflict,5986,template_8000_program_document,
d2000_5987,programming,depanează conflict de merge,debug merge conflict,depanează conflict de merge / debug merge conflict,5987,template_8000_program_debug,
d2000_5988,programming,validează conflict de merge,validate merge conflict,validează conflict de merge / validate merge conflict,5988,template_8000_program_validate,
d2000_5989,programming,creează pipeline ci,create ci pipeline,creează pipeline ci / create ci pipeline,5989,template_8000_program_create,
d2000_5990,programming,testează pipeline ci,test ci pipeline,testează pipeline ci / test ci pipeline,5990,template_8000_program_test,
d2000_5991,programming,optimizează pipeline ci,optimize ci pipeline,optimizează pipeline ci / optimize ci pipeline,5991,template_8000_program_optimize,
d2000_5992,programming,documentează pipeline ci,document ci pipeline,documentează pipeline ci / document ci pipeline,5992,template_8000_program_document,
d2000_5993,programming,depanează pipeline ci,debug ci pipeline,depanează pipeline ci / debug ci pipeline,5993,template_8000_program_debug,
d2000_5994,programming,validează pipeline ci,validate ci pipeline,validează pipeline ci / validate ci pipeline,5994,template_8000_program_validate,
d2000_5995,programming,creează artefact build,create build artifact,creează artefact build / create build artifact,5995,template_8000_program_create,
d2000_5996,programming,testează artefact build,test build artifact,testează artefact build / test build artifact,5996,template_8000_program_test,
d2000_5997,programming,optimizează artefact build,optimize build artifact,optimizează artefact build / optimize build artifact,5997,template_8000_program_optimize,
d2000_5998,programming,documentează artefact build,document build artifact,documentează artefact build / document build artifact,5998,template_8000_program_document,
d2000_5999,programming,depanează artefact build,debug build artifact,depanează artefact build / debug build artifact,5999,template_8000_program_debug,
d2000_6000,programming,validează artefact build,validate build artifact,validează artefact build / validate build artifact,6000,template_8000_program_validate,
d2000_6001,programming,creează fișier,create file,creează fișier / create file,6001,template_8000_program_create,
d2000_6002,programming,depanează fișier,debug file,depanează fișier / debug file,6002,template_8000_program_debug,
d2000_6003,programming,creează dosar,create folder,creează dosar / create folder,6003,template_8000_program_create,
d2000_6004,programming,depanează dosar,debug folder,depanează dosar / debug folder,6004,template_8000_program_debug,
d2000_6005,programming,creează cale,create path,creează cale / create path,6005,template_8000_program_create,
d2000_6006,programming,depanează cale,debug path,depanează cale / debug path,6006,template_8000_program_debug,
d2000_6007,programming,creează linie,create line,creează linie / create line,6007,template_8000_program_create,
d2000_6008,programming,depanează linie,debug line,depanează linie / debug line,6008,template_8000_program_debug,
d2000_6009,programming,creează coloană,create column,creează coloană / create column,6009,template_8000_program_create,
d2000_6010,programming,depanează coloană,debug column,depanează coloană / debug column,6010,template_8000_program_debug,
d2000_6011,programming,creează funcție,create function,creează funcție / create function,6011,template_8000_program_create,
d2000_6012,programming,depanează funcție,debug function,depanează funcție / debug function,6012,template_8000_program_debug,
d2000_6013,programming,creează clasă,create class,creează clasă / create class,6013,template_8000_program_create,
d2000_6014,programming,depanează clasă,debug class,depanează clasă / debug class,6014,template_8000_program_debug,
d2000_6015,programming,creează modul,create module,creează modul / create module,6015,template_8000_program_create,
d2000_6016,programming,depanează modul,debug module,depanează modul / debug module,6016,template_8000_program_debug,
d2000_6017,programming,creează pachet,create package,creează pachet / create package,6017,template_8000_program_create,
d2000_6018,programming,depanează pachet,debug package,depanează pachet / debug package,6018,template_8000_program_debug,
d2000_6019,programming,creează bibliotecă,create library,creează bibliotecă / create library,6019,template_8000_program_create,
d2000_6020,programming,depanează bibliotecă,debug library,depanează bibliotecă / debug library,6020,template_8000_program_debug,
d2000_6021,programming,creează script,create script,creează script / create script,6021,template_8000_program_create,
d2000_6022,programming,depanează script,debug script,depanează script / debug script,6022,template_8000_program_debug,
d2000_6023,programming,creează comandă,create command,creează comandă / create command,6023,template_8000_program_create,
d2000_6024,programming,depanează comandă,debug command,depanează comandă / debug command,6024,template_8000_program_debug,
d2000_6025,programming,creează argument,create argument,creează argument / create argument,6025,template_8000_program_create,
d2000_6026,programming,testează argument,test argument,testează argument / test argument,6026,template_8000_program_test,
d2000_6027,programming,optimizează argument,optimize argument,optimizează argument / optimize argument,6027,template_8000_program_optimize,
d2000_6028,programming,documentează argument,document argument,documentează argument / document argument,6028,template_8000_program_document,
d2000_6029,programming,depanează argument,debug argument,depanează argument / debug argument,6029,template_8000_program_debug,
d2000_6030,programming,validează argument,validate argument,validează argument / validate argument,6030,template_8000_program_validate,
d2000_6031,programming,creează opțiune,create option,creează opțiune / create option,6031,template_8000_program_create,
d2000_6032,programming,testează opțiune,test option,testează opțiune / test option,6032,template_8000_program_test,
d2000_6033,programming,optimizează opțiune,optimize option,optimizează opțiune / optimize option,6033,template_8000_program_optimize,
d2000_6034,programming,documentează opțiune,document option,documentează opțiune / document option,6034,template_8000_program_document,
d2000_6035,programming,depanează opțiune,debug option,depanează opțiune / debug option,6035,template_8000_program_debug,
d2000_6036,programming,validează opțiune,validate option,validează opțiune / validate option,6036,template_8000_program_validate,
d2000_6037,programming,creează configurație,create configuration,creează configurație / create configuration,6037,template_8000_program_create,
d2000_6038,programming,testează configurație,test configuration,testează configurație / test configuration,6038,template_8000_program_test,
d2000_6039,programming,optimizează configurație,optimize configuration,optimizează configurație / optimize configuration,6039,template_8000_program_optimize,
d2000_6040,programming,documentează configurație,document configuration,documentează configurație / document configuration,6040,template_8000_program_document,
d2000_6041,programming,depanează configurație,debug configuration,depanează configurație / debug configuration,6041,template_8000_program_debug,
d2000_6042,programming,validează configurație,validate configuration,validează configurație / validate configuration,6042,template_8000_program_validate,
d2000_6043,programming,creează variabilă,create variable,creează variabilă / create variable,6043,template_8000_program_create,
d2000_6044,programming,testează variabilă,test variable,testează variabilă / test variable,6044,template_8000_program_test,
d2000_6045,programming,optimizează variabilă,optimize variable,optimizează variabilă / optimize variable,6045,template_8000_program_optimize,
d2000_6046,programming,documentează variabilă,document variable,documentează variabilă / document variable,6046,template_8000_program_document,
d2000_6047,programming,depanează variabilă,debug variable,depanează variabilă / debug variable,6047,template_8000_program_debug,
d2000_6048,programming,validează variabilă,validate variable,validează variabilă / validate variable,6048,template_8000_program_validate,
d2000_6049,programming,creează valoare,create value,creează valoare / create value,6049,template_8000_program_create,
d2000_6050,programming,testează valoare,test value,testează valoare / test value,6050,template_8000_program_test,
d2000_6051,programming,optimizează valoare,optimize value,optimizează valoare / optimize value,6051,template_8000_program_optimize,
d2000_6052,programming,documentează valoare,document value,documentează valoare / document value,6052,template_8000_program_document,
d2000_6053,programming,depanează valoare,debug value,depanează valoare / debug value,6053,template_8000_program_debug,
d2000_6054,programming,validează valoare,validate value,validează valoare / validate value,6054,template_8000_program_validate,
d2000_6055,programming,creează cheie,create key,creează cheie / create key,6055,template_8000_program_create,
d2000_6056,programming,testează cheie,test key,testează cheie / test key,6056,template_8000_program_test,
d2000_6057,programming,optimizează cheie,optimize key,optimizează cheie / optimize key,6057,template_8000_program_optimize,
d2000_6058,programming,documentează cheie,document key,documentează cheie / document key,6058,template_8000_program_document,
d2000_6059,programming,depanează cheie,debug key,depanează cheie / debug key,6059,template_8000_program_debug,
d2000_6060,programming,validează cheie,validate key,validează cheie / validate key,6060,template_8000_program_validate,
d2000_6061,programming,creează obiect,create object,creează obiect / create object,6061,template_8000_program_create,
d2000_6062,programming,testează obiect,test object,testează obiect / test object,6062,template_8000_program_test,
d2000_6063,programming,optimizează obiect,optimize object,optimizează obiect / optimize object,6063,template_8000_program_optimize,
d2000_6064,programming,documentează obiect,document object,documentează obiect / document object,6064,template_8000_program_document,
d2000_6065,programming,depanează obiect,debug object,depanează obiect / debug object,6065,template_8000_program_debug,
d2000_6066,programming,validează obiect,validate object,validează obiect / validate object,6066,template_8000_program_validate,
d2000_6067,programming,creează listă,create list,creează listă / create list,6067,template_8000_program_create,
d2000_6068,programming,testează listă,test list,testează listă / test list,6068,template_8000_program_test,
d2000_6069,programming,optimizează listă,optimize list,optimizează listă / optimize list,6069,template_8000_program_optimize,
d2000_6070,programming,documentează listă,document list,documentează listă / document list,6070,template_8000_program_document,
d2000_6071,programming,depanează listă,debug list,depanează listă / debug list,6071,template_8000_program_debug,
d2000_6072,programming,validează listă,validate list,validează listă / validate list,6072,template_8000_program_validate,
d2000_6073,programming,creează dicționar,create dictionary,creează dicționar / create dictionary,6073,template_8000_program_create,
d2000_6074,programming,testează dicționar,test dictionary,testează dicționar / test dictionary,6074,template_8000_program_test,
d2000_6075,programming,optimizează dicționar,optimize dictionary,optimizează dicționar / optimize dictionary,6075,template_8000_program_optimize,
d2000_6076,programming,documentează dicționar,document dictionary,documentează dicționar / document dictionary,6076,template_8000_program_document,
d2000_6077,programming,depanează dicționar,debug dictionary,depanează dicționar / debug dictionary,6077,template_8000_program_debug,
d2000_6078,programming,validează dicționar,validate dictionary,validează dicționar / validate dictionary,6078,template_8000_program_validate,
d2000_6079,programming,creează șir,create string,creează șir / create string,6079,template_8000_program_create,
d2000_6080,programming,testează șir,test string,testează șir / test string,6080,template_8000_program_test,
d2000_6081,programming,optimizează șir,optimize string,optimizează șir / optimize string,6081,template_8000_program_optimize,
d2000_6082,programming,documentează șir,document string,documentează șir / document string,6082,template_8000_program_document,
d2000_6083,programming,depanează șir,debug string,depanează șir / debug string,6083,template_8000_program_debug,
d2000_6084,programming,validează șir,validate string,validează șir / validate string,6084,template_8000_program_validate,
d2000_6085,programming,creează număr întreg,create integer,creează număr întreg / create integer,6085,template_8000_program_create,
d2000_6086,programming,testează număr întreg,test integer,testează număr întreg / test integer,6086,template_8000_program_test,
d2000_6087,programming,optimizează număr întreg,optimize integer,optimizează număr întreg / optimize integer,6087,template_8000_program_optimize,
d2000_6088,programming,documentează număr întreg,document integer,documentează număr întreg / document integer,6088,template_8000_program_document,
d2000_6089,programming,depanează număr întreg,debug integer,depanează număr întreg / debug integer,6089,template_8000_program_debug,
d2000_6090,programming,validează număr întreg,validate integer,validează număr întreg / validate integer,6090,template_8000_program_validate,
d2000_6091,programming,creează boolean,create boolean,creează boolean / create boolean,6091,template_8000_program_create,
d2000_6092,programming,testează boolean,test boolean,testează boolean / test boolean,6092,template_8000_program_test,
d2000_6093,programming,optimizează boolean,optimize boolean,optimizează boolean / optimize boolean,6093,template_8000_program_optimize,
d2000_6094,programming,documentează boolean,document boolean,documentează boolean / document boolean,6094,template_8000_program_document,
d2000_6095,programming,depanează boolean,debug boolean,depanează boolean / debug boolean,6095,template_8000_program_debug,
d2000_6096,programming,validează boolean,validate boolean,validează boolean / validate boolean,6096,template_8000_program_validate,
d2000_6097,programming,creează eroare,create error,creează eroare / create error,6097,template_8000_program_create,
d2000_6098,programming,testează eroare,test error,testează eroare / test error,6098,template_8000_program_test,
d2000_6099,programming,optimizează eroare,optimize error,optimizează eroare / optimize error,6099,template_8000_program_optimize,
d2000_6100,programming,documentează eroare,document error,documentează eroare / document error,6100,template_8000_program_document,
d2000_6101,programming,depanează eroare,debug error,depanează eroare / debug error,6101,template_8000_program_debug,
d2000_6102,programming,validează eroare,validate error,validează eroare / validate error,6102,template_8000_program_validate,
d2000_6103,programming,creează excepție,create exception,creează excepție / create exception,6103,template_8000_program_create,
d2000_6104,programming,testează excepție,test exception,testează excepție / test exception,6104,template_8000_program_test,
d2000_6105,programming,optimizează excepție,optimize exception,optimizează excepție / optimize exception,6105,template_8000_program_optimize,
d2000_6106,programming,documentează excepție,document exception,documentează excepție / document exception,6106,template_8000_program_document,
d2000_6107,programming,depanează excepție,debug exception,depanează excepție / debug exception,6107,template_8000_program_debug,
d2000_6108,programming,validează excepție,validate exception,validează excepție / validate exception,6108,template_8000_program_validate,
d2000_6109,programming,creează jurnal,create log,creează jurnal / create log,6109,template_8000_program_create,
d2000_6110,programming,testează jurnal,test log,testează jurnal / test log,6110,template_8000_program_test,
d2000_6111,programming,optimizează jurnal,optimize log,optimizează jurnal / optimize log,6111,template_8000_program_optimize,
d2000_6112,programming,documentează jurnal,document log,documentează jurnal / document log,6112,template_8000_program_document,
d2000_6113,programming,depanează jurnal,debug log,depanează jurnal / debug log,6113,template_8000_program_debug,
d2000_6114,programming,validează jurnal,validate log,validează jurnal / validate log,6114,template_8000_program_validate,
d2000_6115,programming,creează test,create test,creează test / create test,6115,template_8000_program_create,
d2000_6116,programming,testează test,test test,testează test / test test,6116,template_8000_program_test,
d2000_6117,programming,optimizează test,optimize test,optimizează test / optimize test,6117,template_8000_program_optimize,
d2000_6118,programming,documentează test,document test,documentează test / document test,6118,template_8000_program_document,
d2000_6119,programming,depanează test,debug test,depanează test / debug test,6119,template_8000_program_debug,
d2000_6120,programming,validează test,validate test,validează test / validate test,6120,template_8000_program_validate,
d2000_6121,programming,creează validare,create validation,creează validare / create validation,6121,template_8000_program_create,
d2000_6122,programming,testează validare,test validation,testează validare / test validation,6122,template_8000_program_test,
d2000_6123,programming,optimizează validare,optimize validation,optimizează validare / optimize validation,6123,template_8000_program_optimize,
d2000_6124,programming,documentează validare,document validation,documentează validare / document validation,6124,template_8000_program_document,
d2000_6125,programming,depanează validare,debug validation,depanează validare / debug validation,6125,template_8000_program_debug,
d2000_6126,programming,validează validare,validate validation,validează validare / validate validation,6126,template_8000_program_validate,
d2000_6127,programming,creează rezultat,create result,creează rezultat / create result,6127,template_8000_program_create,
d2000_6128,programming,testează rezultat,test result,testează rezultat / test result,6128,template_8000_program_test,
d2000_6129,programming,optimizează rezultat,optimize result,optimizează rezultat / optimize result,6129,template_8000_program_optimize,
d2000_6130,programming,documentează rezultat,document result,documentează rezultat / document result,6130,template_8000_program_document,
d2000_6131,programming,depanează rezultat,debug result,depanează rezultat / debug result,6131,template_8000_program_debug,
d2000_6132,programming,validează rezultat,validate result,validează rezultat / validate result,6132,template_8000_program_validate,
d2000_6133,programming,creează raport,create report,creează raport / create report,6133,template_8000_program_create,
d2000_6134,programming,testează raport,test report,testează raport / test report,6134,template_8000_program_test,
d2000_6135,programming,optimizează raport,optimize report,optimizează raport / optimize report,6135,template_8000_program_optimize,
d2000_6136,programming,documentează raport,document report,documentează raport / document report,6136,template_8000_program_document,
d2000_6137,programming,depanează raport,debug report,depanează raport / debug report,6137,template_8000_program_debug,
d2000_6138,programming,validează raport,validate report,validează raport / validate report,6138,template_8000_program_validate,
d2000_6139,programming,creează model,create model,creează model / create model,6139,template_8000_program_create,
d2000_6140,programming,testează model,test model,testează model / test model,6140,template_8000_program_test,
d2000_6141,programming,optimizează model,optimize model,optimizează model / optimize model,6141,template_8000_program_optimize,
d2000_6142,programming,documentează model,document model,documentează model / document model,6142,template_8000_program_document,
d2000_6143,programming,depanează model,debug model,depanează model / debug model,6143,template_8000_program_debug,
d2000_6144,programming,validează model,validate model,validează model / validate model,6144,template_8000_program_validate,
d2000_6145,programming,creează agent,create agent,creează agent / create agent,6145,template_8000_program_create,
d2000_6146,programming,testează agent,test agent,testează agent / test agent,6146,template_8000_program_test,
d2000_6147,programming,optimizează agent,optimize agent,optimizează agent / optimize agent,6147,template_8000_program_optimize,
d2000_6148,programming,documentează agent,document agent,documentează agent / document agent,6148,template_8000_program_document,
d2000_6149,programming,depanează agent,debug agent,depanează agent / debug agent,6149,template_8000_program_debug,
d2000_6150,programming,validează agent,validate agent,validează agent / validate agent,6150,template_8000_program_validate,
d2000_6151,programming,creează prompt,create prompt,creează prompt / create prompt,6151,template_8000_program_create,
d2000_6152,programming,testează prompt,test prompt,testează prompt / test prompt,6152,template_8000_program_test,
d2000_6153,programming,optimizează prompt,optimize prompt,optimizează prompt / optimize prompt,6153,template_8000_program_optimize,
d2000_6154,programming,documentează prompt,document prompt,documentează prompt / document prompt,6154,template_8000_program_document,
d2000_6155,programming,depanează prompt,debug prompt,depanează prompt / debug prompt,6155,template_8000_program_debug,
d2000_6156,programming,validează prompt,validate prompt,validează prompt / validate prompt,6156,template_8000_program_validate,
d2000_6157,programming,creează răspuns,create response,creează răspuns / create response,6157,template_8000_program_create,
d2000_6158,programming,testează răspuns,test response,testează răspuns / test response,6158,template_8000_program_test,
d2000_6159,programming,optimizează răspuns,optimize response,optimizează răspuns / optimize response,6159,template_8000_program_optimize,
d2000_6160,programming,documentează răspuns,document response,documentează răspuns / document response,6160,template_8000_program_document,
d2000_6161,programming,depanează răspuns,debug response,depanează răspuns / debug response,6161,template_8000_program_debug,
d2000_6162,programming,validează răspuns,validate response,validează răspuns / validate response,6162,template_8000_program_validate,
d2000_6163,programming,creează token,create token,creează token / create token,6163,template_8000_program_create,
d2000_6164,programming,testează token,test token,testează token / test token,6164,template_8000_program_test,
d2000_6165,programming,optimizează token,optimize token,optimizează token / optimize token,6165,template_8000_program_optimize,
d2000_6166,programming,documentează token,document token,documentează token / document token,6166,template_8000_program_document,
d2000_6167,programming,depanează token,debug token,depanează token / debug token,6167,template_8000_program_debug,
d2000_6168,programming,validează token,validate token,validează token / validate token,6168,template_8000_program_validate,
d2000_6169,programming,creează protocol,create protocol,creează protocol / create protocol,6169,template_8000_program_create,
d2000_6170,programming,testează protocol,test protocol,testează protocol / test protocol,6170,template_8000_program_test,
d2000_6171,programming,optimizează protocol,optimize protocol,optimizează protocol / optimize protocol,6171,template_8000_program_optimize,
d2000_6172,programming,documentează protocol,document protocol,documentează protocol / document protocol,6172,template_8000_program_document,
